plot,grid_ref,filename,species,probability,actual_date,session_date,day,month,year,time,scientific_name,english_name,group,guild,warnings,classifier_code,manual_check
62,ST7552732701,ST7552732701__0__20210823_204032_Barbar.wav,Barbar,0.99,23/08/2021,23/08/2021,23,8,2021,20:40:32,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
62,ST7552732701,ST7552732701__0__20210823_204039_Barbar.wav,Barbar,0.99,23/08/2021,23/08/2021,23,8,2021,20:40:39,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
62,ST7552732701,ST7552732701__0__20210823_204046_Barbar.wav,Barbar,0.99,23/08/2021,23/08/2021,23,8,2021,20:40:46,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
62,ST7552732701,ST7552732701__0__20210823_204050_Barbar.wav,Barbar,0.98,23/08/2021,23/08/2021,23,8,2021,20:40:50,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
62,ST7552732701,ST7552732701__0__20210823_204058_Barbar.wav,Barbar,0.99,23/08/2021,23/08/2021,23,8,2021,20:40:58,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
62,ST7552732701,ST7552732701__0__20210823_204114_Barbar.wav,Barbar,0.86,23/08/2021,23/08/2021,23,8,2021,20:41:14,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
62,ST7552732701,ST7552732701__0__20210823_204121_Barbar.wav,Barbar,0.98,23/08/2021,23/08/2021,23,8,2021,20:41:21,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
62,ST7552732701,ST7552732701__0__20210823_204125_Barbar.wav,Barbar,0.99,23/08/2021,23/08/2021,23,8,2021,20:41:25,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
62,ST7552732701,ST7552732701__0__20210823_204130_Barbar.wav,Barbar,0.99,23/08/2021,23/08/2021,23,8,2021,20:41:30,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
62,ST7552732701,ST7552732701__0__20210823_204149_Barbar.wav,Barbar,0.99,23/08/2021,23/08/2021,23,8,2021,20:41:49,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
62,ST7552732701,ST7552732701__0__20210823_204311_Barbar.wav,Barbar,0.96,23/08/2021,23/08/2021,23,8,2021,20:43:11,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
62,ST7552732701,ST7552732701__0__20210823_204348_Barbar.wav,Barbar,0.99,23/08/2021,23/08/2021,23,8,2021,20:43:48,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
62,ST7552732701,ST7552732701__0__20210823_204353_Barbar.wav,Barbar,0.99,23/08/2021,23/08/2021,23,8,2021,20:43:53,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
62,ST7552732701,ST7552732701__0__20210824_054937_Nycnoc.wav,Barbar,0.96,24/08/2021,23/08/2021,23,8,2021,05:49:37,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Nycnoc
30,ST7558735101,ST7558735101__0__20210810_211521_Barbar.wav,Barbar,0.99,10/08/2021,10/08/2021,10,8,2021,21:15:21,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
30,ST7558735101,ST7558735101__0__20210811_043034_Barbar.wav,Barbar,0.99,11/08/2021,10/08/2021,10,8,2021,04:30:34,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
30,ST7558735101,ST7558735101__0__20210811_043040_Barbar.wav,Barbar,0.99,11/08/2021,10/08/2021,10,8,2021,04:30:40,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
30,ST7558735101,ST7558735101__0__20210811_045612_Barbar.wav,Barbar,0.99,11/08/2021,10/08/2021,10,8,2021,04:56:12,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
30,ST7558735101,ST7558735101__0__20210811_045617_Barbar.wav,Barbar,0.99,11/08/2021,10/08/2021,10,8,2021,04:56:17,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
30,ST7558735101,ST7558735101__0__20210811_045754_Barbar.wav,Barbar,0.99,11/08/2021,10/08/2021,10,8,2021,04:57:54,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
30,ST7558735101,ST7558735101__0__20210811_045758_Barbar.wav,Barbar,0.99,11/08/2021,10/08/2021,10,8,2021,04:57:58,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
30,ST7558735101,ST7558735101__0__20210811_050350_Barbar.wav,Barbar,0.99,11/08/2021,10/08/2021,10,8,2021,05:03:50,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
30,ST7558735101,ST7558735101__0__20210811_050355_Barbar.wav,Barbar,0.99,11/08/2021,10/08/2021,10,8,2021,05:03:55,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
30,ST7558735101,ST7558735101__0__20210811_052406_Barbar.wav,Barbar,0.99,11/08/2021,10/08/2021,10,8,2021,05:24:06,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
30,ST7558735101,ST7558735101__0__20210818_204159_Barbar.wav,Barbar,0.99,18/08/2021,18/08/2021,18,8,2021,20:41:59,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
30,ST7558735101,ST7558735101__0__20210818_204423_Barbar.wav,Barbar,0.99,18/08/2021,18/08/2021,18,8,2021,20:44:23,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
30,ST7558735101,ST7558735101__0__20210818_205542_Barbar.wav,Barbar,0.99,18/08/2021,18/08/2021,18,8,2021,20:55:42,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
30,ST7558735101,ST7558735101__0__20210818_205548_Barbar.wav,Barbar,0.98,18/08/2021,18/08/2021,18,8,2021,20:55:48,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
30,ST7558735101,ST7558735101__0__20210818_205559_Barbar.wav,Barbar,0.99,18/08/2021,18/08/2021,18,8,2021,20:55:59,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
30,ST7558735101,ST7558735101__0__20210818_205606_Barbar.wav,Barbar,0.99,18/08/2021,18/08/2021,18,8,2021,20:56:06,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
30,ST7558735101,ST7558735101__0__20210818_205626_Barbar.wav,Barbar,0.99,18/08/2021,18/08/2021,18,8,2021,20:56:26,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
30,ST7558735101,ST7558735101__0__20210818_205806_Barbar.wav,Barbar,0.99,18/08/2021,18/08/2021,18,8,2021,20:58:06,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
30,ST7558735101,ST7558735101__0__20210818_205812_Barbar.wav,Barbar,0.98,18/08/2021,18/08/2021,18,8,2021,20:58:12,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
30,ST7558735101,ST7558735101__0__20210818_205815_Barbar.wav,Barbar,0.99,18/08/2021,18/08/2021,18,8,2021,20:58:15,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
30,ST7558735101,ST7558735101__0__20210818_205821_Barbar.wav,Barbar,0.99,18/08/2021,18/08/2021,18,8,2021,20:58:21,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
30,ST7558735101,ST7558735101__0__20210819_050536_Barbar.wav,Barbar,0.99,19/08/2021,18/08/2021,18,8,2021,05:05:36,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
30,ST7558735101,ST7558735101__0__20210819_050648_Barbar.wav,Barbar,0.99,19/08/2021,18/08/2021,18,8,2021,05:06:48,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
30,ST7558735101,ST7558735101__0__20210819_050919_Barbar.wav,Barbar,0.99,19/08/2021,18/08/2021,18,8,2021,05:09:19,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
30,ST7558735101,ST7558735101__0__20210819_051405_Barbar.wav,Barbar,0.99,19/08/2021,18/08/2021,18,8,2021,05:14:05,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
51,ST7564732761,ST7564732761__0__20210814_204044_Barbar.wav,Barbar,0.99,14/08/2021,14/08/2021,14,8,2021,20:40:44,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
51,ST7564732761,ST7564732761__0__20210814_204246_Barbar.wav,Barbar,0.99,14/08/2021,14/08/2021,14,8,2021,20:42:46,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
51,ST7564732761,ST7564732761__0__20210814_204300_Barbar.wav,Barbar,0.99,14/08/2021,14/08/2021,14,8,2021,20:43:00,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
51,ST7564732761,ST7564732761__0__20210814_204636_Barbar.wav,Barbar,0.99,14/08/2021,14/08/2021,14,8,2021,20:46:36,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
51,ST7564732761,ST7564732761__0__20210814_204933_Barbar.wav,Barbar,0.99,14/08/2021,14/08/2021,14,8,2021,20:49:33,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
51,ST7564732761,ST7564732761__0__20210814_205154_Barbar.wav,Barbar,0.99,14/08/2021,14/08/2021,14,8,2021,20:51:54,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
51,ST7564732761,ST7564732761__0__20210814_210214_Barbar.wav,Barbar,0.99,14/08/2021,14/08/2021,14,8,2021,21:02:14,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
51,ST7564732761,ST7564732761__0__20210814_210946_Barbar.wav,Barbar,0.99,14/08/2021,14/08/2021,14,8,2021,21:09:46,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
51,ST7564732761,ST7564732761__0__20210814_232330_Barbar.wav,Barbar,0.99,14/08/2021,14/08/2021,14,8,2021,23:23:30,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
51,ST7564732761,ST7564732761__0__20210814_234002_Barbar.wav,Barbar,0.99,14/08/2021,14/08/2021,14,8,2021,23:40:02,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
51,ST7564732761,ST7564732761__0__20210814_234621_Barbar.wav,Barbar,0.99,14/08/2021,14/08/2021,14,8,2021,23:46:21,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
51,ST7564732761,ST7564732761__0__20210815_002346_Barbar.wav,Barbar,0.99,15/08/2021,15/08/2021,15,8,2021,00:23:46,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
51,ST7564732761,ST7564732761__0__20210815_002445_Barbar.wav,Barbar,0.99,15/08/2021,15/08/2021,15,8,2021,00:24:45,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
51,ST7564732761,ST7564732761__0__20210815_042528_Barbar.wav,Barbar,0.99,15/08/2021,14/08/2021,14,8,2021,04:25:28,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
51,ST7564732761,ST7564732761__0__20210815_042539_Barbar.wav,Barbar,0.99,15/08/2021,14/08/2021,14,8,2021,04:25:39,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
51,ST7564732761,ST7564732761__0__20210815_042952_Barbar.wav,Barbar,0.99,15/08/2021,14/08/2021,14,8,2021,04:29:52,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
51,ST7564732761,ST7564732761__0__20210815_043137_Barbar.wav,Barbar,0.99,15/08/2021,14/08/2021,14,8,2021,04:31:37,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
51,ST7564732761,ST7564732761__0__20210815_043942_Barbar.wav,Barbar,0.99,15/08/2021,14/08/2021,14,8,2021,04:39:42,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
51,ST7564732761,ST7564732761__0__20210815_043948_Barbar.wav,Barbar,0.98,15/08/2021,14/08/2021,14,8,2021,04:39:48,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
51,ST7564732761,ST7564732761__0__20210815_044629_Barbar.wav,Barbar,0.99,15/08/2021,14/08/2021,14,8,2021,04:46:29,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
51,ST7564732761,ST7564732761__0__20210815_050338_Barbar.wav,Barbar,0.99,15/08/2021,14/08/2021,14,8,2021,05:03:38,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
51,ST7564732761,ST7564732761__0__20210815_050620_Barbar.wav,Barbar,0.99,15/08/2021,14/08/2021,14,8,2021,05:06:20,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
51,ST7564732761,ST7564732761__0__20210815_050629_Barbar.wav,Barbar,0.99,15/08/2021,14/08/2021,14,8,2021,05:06:29,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
51,ST7564732761,ST7564732761__0__20210815_050723_Barbar.wav,Barbar,0.99,15/08/2021,14/08/2021,14,8,2021,05:07:23,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
51,ST7564732761,ST7564732761__0__20210815_051235_Barbar.wav,Barbar,0.99,15/08/2021,14/08/2021,14,8,2021,05:12:35,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
51,ST7564732761,ST7564732761__0__20210822_203713_Barbar.wav,Barbar,0.99,22/08/2021,22/08/2021,22,8,2021,20:37:13,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
51,ST7564732761,ST7564732761__0__20210822_234130_Pip_social.wav,Barbar,0.73,22/08/2021,22/08/2021,22,8,2021,23:41:30,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pip_social
51,ST7564732761,ST7564732761__0__20210823_000435_Barbar.wav,Barbar,0.99,23/08/2021,23/08/2021,23,8,2021,00:04:35,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
51,ST7564732761,ST7564732761__0__20210823_001748_Barbar.wav,Barbar,0.99,23/08/2021,23/08/2021,23,8,2021,00:17:48,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
51,ST7564732761,ST7564732761__0__20210823_002010_Barbar.wav,Barbar,0.99,23/08/2021,23/08/2021,23,8,2021,00:20:10,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
51,ST7564732761,ST7564732761__0__20210823_042846_Barbar.wav,Barbar,0.99,23/08/2021,22/08/2021,22,8,2021,04:28:46,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
51,ST7564732761,ST7564732761__0__20210823_050010_Barbar.wav,Barbar,0.99,23/08/2021,22/08/2021,22,8,2021,05:00:10,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
51,ST7564732761,ST7564732761__0__20210823_053330_Barbar.wav,Barbar,0.99,23/08/2021,22/08/2021,22,8,2021,05:33:30,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
91,ST7570732461,ST7570732461__0__20210825_234638_Barbar.wav,Barbar,0.99,25/08/2021,25/08/2021,25,8,2021,23:46:38,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
91,ST7570732461,ST7570732461__0__20210826_011736_Barbar.wav,Barbar,0.99,26/08/2021,25/08/2021,25,8,2021,01:17:36,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
91,ST7570732461,ST7570732461__0__20210826_034737_Barbar.wav,Barbar,0.99,26/08/2021,25/08/2021,25,8,2021,03:47:37,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
91,ST7570732461,ST7570732461__0__20210826_035251_Barbar.wav,Barbar,0.99,26/08/2021,25/08/2021,25,8,2021,03:52:51,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
91,ST7570732461,ST7570732461__0__20210826_040213_Barbar.wav,Barbar,0.99,26/08/2021,25/08/2021,25,8,2021,04:02:13,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
91,ST7570732461,ST7570732461__0__20210826_041302_Barbar.wav,Barbar,0.99,26/08/2021,25/08/2021,25,8,2021,04:13:02,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
91,ST7570732461,ST7570732461__0__20210826_044933_Barbar.wav,Barbar,0.99,26/08/2021,25/08/2021,25,8,2021,04:49:33,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
25,ST7570732881,ST7570732881__0__20210821_012332_Barbar.wav,Barbar,0.99,21/08/2021,20/08/2021,20,8,2021,01:23:32,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
19,ST7570733121,ST7570733121__0__20210811_231040_Nyctalus.wav,Barbar,0.94,11/08/2021,11/08/2021,11,8,2021,23:10:40,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Nyctalus
74,ST7576732581,ST7576732581__0__20210816_210445_Barbar.wav,Barbar,0.99,16/08/2021,16/08/2021,16,8,2021,21:04:45,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
74,ST7576732581,ST7576732581__0__20210817_000013_Barbar.wav,Barbar,0.99,17/08/2021,17/08/2021,17,8,2021,00:00:13,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
66,ST7600734921,ST7600734921__0__20210817_205910_Barbar.wav,Barbar,0.99,17/08/2021,17/08/2021,17,8,2021,20:59:10,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
66,ST7600734921,ST7600734921__0__20210817_205928_Barbar.wav,Barbar,0.99,17/08/2021,17/08/2021,17,8,2021,20:59:28,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
66,ST7600734921,ST7600734921__0__20210818_044904_Barbar.wav,Barbar,0.99,18/08/2021,17/08/2021,17,8,2021,04:49:04,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
66,ST7600734921,ST7600734921__0__20210818_045211_Barbar.wav,Barbar,0.99,18/08/2021,17/08/2021,17,8,2021,04:52:11,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
66,ST7600734921,ST7600734921__0__20210818_045601_Barbar.wav,Barbar,0.99,18/08/2021,17/08/2021,17,8,2021,04:56:01,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
66,ST7600734921,ST7600734921__0__20210818_045632_Barbar.wav,Barbar,0.99,18/08/2021,17/08/2021,17,8,2021,04:56:32,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
66,ST7600734921,ST7600734921__0__20210818_045655_Barbar.wav,Barbar,0.99,18/08/2021,17/08/2021,17,8,2021,04:56:55,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
66,ST7600734921,ST7600734921__0__20210818_045749_Barbar.wav,Barbar,0.99,18/08/2021,17/08/2021,17,8,2021,04:57:49,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
66,ST7600734921,ST7600734921__0__20210818_050017_Barbar.wav,Barbar,0.99,18/08/2021,17/08/2021,17,8,2021,05:00:17,Barbastella barbastellus,Barbastelle,bat,SRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Barbar
